Playlist ID	Tilte	Playlist url	Genre	Likes count	Repost count	Track Count	TrackIDs	Creator ID	Creator name	user url
soundcloud:system-playlists:charts-top:triphop:vn	Top 50: Triphop	https://soundcloud.com/discover/sets/charts-top:triphop:vn		191		34	297373481 263816121 201847061 823804291 550223676 1076745676 316326199 66861539 376925651 200297148 1112275117 76878067 128812361 82624168 230156760 833532925 39755980 643857735 15271256 51677861 452761992 825207574 642154137 935984482 299274604 188702674 146614565 958097440 617249937 324861031 512257077 983717401 885779293 312083844 	193	SoundCloud	https://soundcloud.com/soundcloud
soundcloud:system-playlists:charts-trending:electronic:vn	New & hot: Electronic	https://soundcloud.com/discover/sets/charts-trending:electronic:vn		799		50	1154890681 1150085176 1154968384 1155038968 1152500965 1152049537 1154975335 1155242683 1149314752 1152520183 1150812448 1144407292 1152488329 1152326791 1154945005 1151560303 1154886163 1149356206 1155102286 1154748907 1149692134 1151709754 1151815960 1152194377 1151677135 1152548347 1153319377 1154353513 1153660906 1147772977 1151655232 1152330739 1152443137 1152605122 1154681416 1151253742 1149322630 1153837726 1154315665 1152114793 1154950954 1151171260 1153836226 1150805278 1152926551 1155388045 1155270388 1150309564 1151839852 1153257457 	193	SoundCloud	https://soundcloud.com/soundcloud
soundcloud:system-playlists:charts-top:piano:vn	Top 50: Piano	https://soundcloud.com/discover/sets/charts-top:piano:vn		988		50	53187186 163660355 135423854 84258696 200300865 348647870 742750504 1134303724 21688374 237649066 741364144 1074117892 588826611 224102972 53702909 118319188 173057305 130540426 138771215 221579943 314875486 312584630 769738444 738104308 170726477 1144519630 164101815 118321810 65756658 42441673 412433190 893511268 140694760 72812437 130178473 96916772 148824363 51865173 249985130 1136546314 37190130 84852506 94244901 188150239 235094886 158091081 309589126 104509402 872834380 178808315 	193	SoundCloud	https://soundcloud.com/soundcloud
soundcloud:system-playlists:charts-top:latin:vn	Top 50: Latin	https://soundcloud.com/discover/sets/charts-top:latin:vn		727		50	359935856 191477804 499787697 318167578 509421603 1147599475 908039938 154433799 225245298 194272234 1085976241 310707191 146237647 197304661 150919942 224246861 357055988 248341170 340453781 116720957 242531585 145764689 320298754 1132359085 357840347 259719630 203284294 73197090 33652127 646358730 488258631 210148591 14062372 139888867 148152327 265897429 126983141 226785607 486392313 218633610 53728286 146751961 295804544 315601888 257934221 33652126 275810090 3386283 403002999 927056785 	193	SoundCloud	https://soundcloud.com/soundcloud
192883600	Ambient piano	https://soundcloud.com/agamidae/sets/ambient-piano	slow piano	143260	9485.0	14	191576787 237941720 199486709 59702269 218705703 213551043 189274588 130646761 48172480 248213888 184149449 227241119 249707171 251367087 	17971787	Agamidae	https://soundcloud.com/agamidae
soundcloud:system-playlists:charts-top:pop:vn	Top 50: Pop	https://soundcloud.com/discover/sets/charts-top:pop:vn		7961		49	521020839 1134905596 911607466 1057971316 1049547988 780777223 1132796239 1087369774 453875256 1090433125 589800285 986023888 676798860 1067469397 1134213136 987243046 1142911876 872758627 808764361 1061862610 481403184 591945735 1116947200 1100525239 691375243 629981943 884992435 881217946 750169363 110392851 1053913099 1120362790 646011285 987908026 1085025112 1116948805 1072332091 1139920417 922076665 911655061 1123325476 1086118987 1122501982 1091896666 1076314975 1116279850 285615970 1048098661 874358797 	193	SoundCloud	https://soundcloud.com/soundcloud
698593434	Best of Sexxy Deep House (Vol. 03)	https://soundcloud.com/digitalstreams/sets/sexydeephouse	Dance & EDM	4087	235.0	44	164722174 122035672 3989457 228066759 89183964 112041677 135662350 136788349 327715220 78037278 62031852 169786843 116375972 57748307 89350110 197427083 138238913 313940725 206370322 80811130 188102107 220986141 139087119 220442445 241945436 211928018 109045361 655842614 135080606 171534317 51686765 283816871 214966397 84096965 209596119 315354069 325676273 389664738 257981666 147354448 295177671 685387459 143932671 1053077773 	133467077	Westcoast Radio (EDM)	https://soundcloud.com/digitalstreams
310985892	Greek Week	https://soundcloud.com/matt-wilkinson-4/sets/greek-week-1	Party	12250	700.0	35	219533289 532418787 313029325 277971445 274484185 113713187 145816558 219550246 253784004 284224399 304938018 309362641 298178826 221326807 231782838 287330519 212702178 300563953 87124239 324321793 248536770 343388733 346634458 343534256 338840874 199461332 175751808 264014034 206398791 292145995 205951413 233860200 325513140 713291866 719290381 	16978615	Matt_Wilkinson	https://soundcloud.com/matt-wilkinson-4
526536867	Indie/Pop/Folk - June 2018 (alexrainbirdMusic)	https://soundcloud.com/alexrainbirdmusic/sets/indie-pop-folk-june-2018	Folk & Singer-Songwriter	3428	160.0	19	422088474 448888491 393478521 350617522 421219764 427470453 334448249 403739685 419066320 421908351 279755356 431454987 417485049 431905443 423131904 425603190 402925314 366210839 434404581 	37994022	alexrainbirdMusic	https://soundcloud.com/alexrainbirdmusic
soundcloud:system-playlists:charts-trending:danceedm:vn	New & hot: Dance & EDM	https://soundcloud.com/discover/sets/charts-trending:danceedm:vn		6054		50	1154980183 1153189600 1151806741 1151197438 1153466656 1154369434 1153844122 1153192597 1154307058 1153811026 1154959360 1152385576 1150825471 1153846132 1152948349 1153159756 1154415628 1151779474 1154305687 1150827418 1151697052 1151756134 1154936263 1150797307 1151222134 1153177033 1154393710 1153986841 1152479899 1146565987 1153700947 1153652806 1151086903 1150578334 1151805877 1155426811 1151238574 1149438913 1155321202 1155042511 1151804779 1153115893 1150779793 1147437682 1148778178 1150527226 1154187238 1150600195 1145902132 1149319612 	193	SoundCloud	https://soundcloud.com/soundcloud
soundcloud:system-playlists:charts-trending:world:vn	New & hot: Global Beats	https://soundcloud.com/discover/sets/charts-trending:world:vn		3072		46	1154453026 1153778605 1154750425 1150662835 1154247238 1153872496 1152335683 1150845760 1155450265 1129656598 1151806279 1154095168 1147023556 1151278801 1153841455 1148483398 1152869230 1153797352 1152469885 1154229226 1148726737 1147550653 1152653374 1154259793 1152926107 1152900292 1154355022 1152238879 1154948386 1150522732 1151094934 1151367994 1149295999 1153792060 1152858373 1150364551 1153132894 1154590258 1152292519 1138313284 1155372679 1153762612 1155366481 1154780902 1154214883 1150748506 	193	SoundCloud	https://soundcloud.com/soundcloud
238293557	GYM	https://soundcloud.com/mohamed-nageb-3/sets/gym		6214	271.0	11	273629819 270482836 145839137 110741387 234999277 253660124 214698527 194729139 226478493 202306452 252477342 	42878728	MohamƎd NagƎb ♫ ♪♪ ♫	https://soundcloud.com/mohamed-nageb-3
288215689	Workout 1	https://soundcloud.com/mohammed-waqas-anwar/sets/workout-1		1052	31.0	12	268697383 145897691 99287868 114478535 142569519 102089142 67027806 120382824 120607723 58265852 138679758 145394670 	69539019	midnite786	https://soundcloud.com/mohammed-waqas-anwar
661934673	Jazz hip 6	https://soundcloud.com/yourparadis/sets/jazz-hip-6	Jazz	54411	2853.0	20	347458297 330766980 163639967 483235530 350534401 190705315 473187447 340577569 444692187 341483665 307293598 490139196 404636922 345900273 427738371 223751326 261719312 232695590 201415017 291472900 	283347384	soo	https://soundcloud.com/yourparadis
154724708	Feeling U Feeling Me xx	https://soundcloud.com/isabellaamente/sets/feeling-u-feeling-me-xx	feelingyou	10247	847.0	26	228049788 220666348 217985616 228093015 227051808 215745211 224391020 213084918 156941016 226001276 67273378 227081871 228076072 227215720 227870154 211962570 224391038 216772566 226000398 173206616 222341905 222930763 228039373 227189710 226642593 213023000 	77636691	isabella	https://soundcloud.com/isabellaamente
274585339	my study music	https://soundcloud.com/mintnchoc/sets/my-study-music	study	23837	2025.0	12	173194721 257556434 232695590 211043436 229526084 226900090 242998674 243180535 300159886 344929443 337787967 439907211 	242646774	mint and chocolate	https://soundcloud.com/mintnchoc
57959426	Best #Number 1 Workout Playlist--#2	https://soundcloud.com/partyyonimonsta/sets/best-number-1-workout-playlist	Electronic	17849	3815.0	26	15002946 64412298 10195732 20340703 94121210 81672097 105746974 158625286 174891297 144848564 174732881 160157773 156925137 101366561 82446967 160853215 163975723 90473982 81807530 171942139 167822607 139382636 85730095 164138555 111045476 164855780 	101485422	PartyYoniMonsta	https://soundcloud.com/partyyonimonsta
347583195	Best Of Trap City	https://soundcloud.com/ilyanaazman/sets/bestoftrapcity	Trap	19427	782.0	72	1050121627 812573500 607068126 317973772 798678379 279418279 90473982 107298675 763829941 133060071 121428425 733856056 735772363 605824947 281230984 260112776 510022461 137743797 552659124 181213649 745054567 747142084 158266217 304977005 790338856 753406144 791385976 645762276 725278345 799912309 806230948 774520342 159665588 802957057 807001000 801291307 805859875 779667976 787965658 792308845 321771132 685634425 78808919 684711094 596949324 641384418 648634124 594320790 262986758 200801176 340486759 709394791 338427046 677198280 231717741 224375276 152460170 207169314 198910642 264023874 309666785 194229174 183638947 577980744 654840695 775340146 775527712 769337401 156318869 752654245 72460960 1129175236 	214279944	Ilyana Azman	https://soundcloud.com/ilyanaazman
1080919600	HotSummerNights	https://soundcloud.com/hanriverlove/sets/kindababyblue		1991	70.0	22	774225379 526677828 457837785 328561715 537847125 521662896 487339068 629676339 583822011 579352305 746845234 333183693 462236691 272492766 307748011 450767037 337772617 306073384 624268092 488501319 819869911 711310600 	552289491	ilovehanriver	https://soundcloud.com/hanriverlove
262906951	gym workout	https://soundcloud.com/max-twiza/sets/gym-workout		1638	65.0	12	214399196 192887018 99287868 176649547 186389961 160648827 225550632 181355258 250677200 288988417 121720376 193439064 	228531222	Max Twiza	https://soundcloud.com/max-twiza
704881914	Believe in the dream	https://soundcloud.com/cranky-wolves/sets/believe-in-the-dream	lofi	8585	349.0	13	517386243 297806366 397327392 341191257 325060371 533460858 339270424 537337071 544076202 498202392 365550212 543553236 536327544 	258576383	and	https://soundcloud.com/cranky-wolves
1263410611	Last days of Spring	https://soundcloud.com/thenoisetier/sets/last-days-of-spring		361	14.0	13	999165652 766404670 748625434 206617711 201102333 138897443 338870624 318820038 214048157 347560555 182668377 273970209 240549554 	407423964	The Noisetier	https://soundcloud.com/thenoisetier
389829713	Best EDM of 2021 (All-Time)	https://soundcloud.com/digitalstreams/sets/edmanthems	Dance & EDM	24188	1058.0	51	1070687083 1066145155 789733498 830689741 486297720 583086567 887243395 935054320 926648434 873945739 485581122 601293267 635619540 613168695 665261066 539806407 547802391 523541370 568559565 385970168 414437202 414449532 434707584 334202592 347775958 594210189 566855859 597789549 624845043 557444961 639866391 675235640 620139714 800740120 806624617 914997139 883569376 907323394 810904882 786791938 768293278 693232690 804528682 557534421 909356458 974790154 909879016 1009415938 321108376 1030401856 983914498 	133467077	Westcoast Radio (EDM)	https://soundcloud.com/digitalstreams
293066859	Run	https://soundcloud.com/electro_selekta_project/sets/running	Electronic	88399	4891.0	25	1129629355 159930759 141220177 219100175 313234131 80208955 9472286 1009667185 88802408 711069100 611557116 202313736 526155816 68310054 663179429 827548501 66010368 205176684 95229027 122423003 766795288 212101601 19798118 223407861 11862462 	10814937	YVK7	https://soundcloud.com/electro_selekta_project
632423571	Workout 2018	https://soundcloud.com/partyplaylists69/sets/workout-2018		31498	1591.0	46	584959245 877762033 557534421 693794488 208485855 887015536 167810531 237242362 850144228 731522308 642323157 266489131 318470521 222238653 293983123 207430150 322247356 590096274 603854502 323889283 310968421 602800461 681996821 603328008 842491084 406938789 218230580 789490390 337396175 275869874 444288303 212263577 172245994 143553285 170202151 332846872 257939729 264023874 70972306 156125563 342497243 244144744 406527663 141415883 247599017 278836886 	454283658	Playlists Daily	https://soundcloud.com/partyplaylists69
361952771	TheSoundYouNeed	https://soundcloud.com/ilyanaazman/sets/tsyn		42998	2427.0	57	1150027444 97641863 285273570 56850352 153799566 223228432 211928018 93565107 209546078 115468010 82063832 168093686 98571834 275308631 692817136 954149593 1034519026 233271745 336634646 320449698 176568862 816769402 838553767 136218122 152955202 155002757 190294789 244428585 90437281 794342446 344527135 338989976 325444310 310162371 298265494 201881953 154726722 452198892 571633344 102955650 89855210 100547289 236496697 623933703 808148467 809797819 329228818 154849892 84118776 291386695 341471474 399059862 250078338 134324878 39635391 134007260 50875349 	214279944	Ilyana Azman	https://soundcloud.com/ilyanaazman
166466534	#1 TRAP Workout	https://soundcloud.com/digitalstreams/sets/twerkmixtape	Dance & EDM	11007	699.0	46	105121071 706673272 158827653 657336686 213120733 845461975 183142371 185870063 174079780 189869421 376815344 193202172 130710911 183060640 159827700 160282557 215135443 198878834 234366707 113829861 244429108 336228459 52243136 110922762 262468927 90473982 539297022 483364290 327238207 610806297 585291549 740604346 312870524 737946367 649595249 818371261 843396718 830390422 892732606 935544391 909356458 224895699 910279129 160263594 259022901 1070687083 	133467077	Westcoast Radio (EDM)	https://soundcloud.com/digitalstreams
